4,240	692,000
4,250	661,000
4,260	660,000
4,270	695,000
4,280	683,000
4,290	710,000
4,300	715,000
4,310	713,000
4,320	739,000
4,330	705,000
4,340	676,000
4,350	694,000
4,360	674,000
4,370	693,000
4,380	699,000
4,390	736,000
4,400	726,000
4,410	690,000
4,420	738,000
4,430	670,000
4,440	1759,000
4,450	657,000
4,460	695,000
4,470	713,000
4,480	721,000
4,490	710,000
4,500	721,000
4,510	736,000
4,520	707,000
4,530	697,000
4,540	748,000
4,550	1903,000
4,560	725,000
4,570	688,000
4,580	685,000
4,590	694,000
4,600	1903,000
4,610	733,000
4,620	690,000
4,630	743,000
4,640	714,000
4,650	1727,000
4,660	706,000
4,670	697,000
4,680	727,000
4,690	706,000
4,700	707,000
4,710	748,000
4,720	692,000
4,730	667,000
4,740	743,000
4,750	731,000
4,760	697,000
4,770	661,000
4,780	691,000
4,790	718,000
4,800	744,000
4,810	692,000
4,820	686,000
4,830	702,000
4,840	709,000
4,850	699,000
4,860	1999,000
4,870	720,000
4,880	734,000
4,890	730,000
4,900	696,000
4,910	715,000
4,920	647,000
4,930	701,000
4,940	699,000
4,950	736,000
4,960	730,000
4,970	750,000
4,980	680,000
4,990	697,000
5,000	706,000
5,010	701,000
5,020	721,000
5,030	710,000
5,040	706,000
5,050	701,000
5,060	723,000
5,070	706,000
5,080	701,000
5,090	660,000
5,100	669,000
5,110	734,000
5,120	679,000
5,130	714,000
5,140	732,000
5,150	699,000
5,160	686,000
5,170	708,000
5,180	657,000
5,190	698,000
5,200	709,000
5,210	700,000
5,220	713,000
5,230	662,000
5,240	712,000
5,250	660,000
5,260	709,000
5,270	659,000
5,280	734,000
5,290	724,000
5,300	738,000
5,310	1551,000
5,320	695,000
5,330	716,000
5,340	681,000
5,350	708,000
5,360	715,000
5,370	701,000
5,380	674,000
5,390	717,000
5,400	1999,000
5,410	1647,000
5,420	733,000
5,430	715,000
5,440	693,000
5,450	715,000
5,460	709,000
5,470	707,000
5,480	705,000
5,490	644,000
5,500	704,000
5,510	666,000
5,520	722,000
5,530	713,000
5,540	699,000
5,550	714,000
5,560	630,000
5,570	1695,000
5,580	676,000
5,590	731,000
5,600	1679,000
5,610	662,000
5,620	710,000
5,630	718,000
5,640	684,000
5,650	656,000
5,660	704,000
5,670	666,000
5,680	676,000
5,690	684,000
5,700	667,000
5,710	706,000
5,720	695,000
5,730	650,000
5,740	718,000
5,750	766,000
5,760	699,000
5,770	693,000
5,780	711,000
5,790	708,000
5,800	668,000
5,810	696,000
5,820	668,000
5,830	734,000
5,840	758,000
5,850	745,000
5,860	1887,000
5,870	715,000
5,880	689,000
5,890	692,000
5,900	690,000
5,910	718,000
5,920	698,000
5,930	652,000
5,940	685,000
5,950	701,000
5,960	707,000
5,970	665,000
5,980	681,000
5,990	678,000
6,000	705,000
6,010	694,000
6,020	754,000
6,030	644,000
6,040	688,000
6,050	675,000
6,060	685,000
6,070	717,000
6,080	702,000
6,090	707,000
6,100	678,000
6,110	699,000
6,120	665,000
6,130	686,000
6,140	668,000
6,150	702,000
6,160	679,000
6,170	708,000
6,180	696,000
6,190	694,000
6,200	725,000
6,210	699,000
6,220	694,000
6,230	674,000
6,240	726,000
6,250	695,000
6,260	720,000
6,270	676,000
6,280	718,000
6,290	681,000
6,300	691,000
6,310	669,000
6,320	690,000
6,330	672,000
6,340	741,000
6,350	692,000
6,360	711,000
6,370	737,000
6,380	658,000
6,390	709,000
6,400	675,000
6,410	708,000
6,420	691,000
6,430	705,000
6,440	630,000
6,450	745,000
6,460	700,000
6,470	677,000
6,480	706,000
6,490	697,000
6,500	702,000
6,510	681,000
6,520	694,000
6,530	718,000
6,540	700,000
6,550	730,000
6,560	681,000
6,570	730,000
6,580	1791,000
6,590	763,000
6,600	727,000
6,610	646,000
6,620	708,000
6,630	757,000
6,640	722,000
6,650	707,000
6,660	669,000
6,670	678,000
6,680	649,000
6,690	693,000
6,700	667,000
6,710	733,000
6,720	1647,000
6,730	622,000
6,740	726,000
6,750	706,000
6,760	757,000
6,770	737,000
6,780	722,000
6,790	684,000
6,800	729,000
6,810	712,000
6,820	730,000
6,830	738,000
6,840	690,000
6,850	748,000
6,860	629,000
6,870	699,000
6,880	688,000
6,890	717,000
6,900	720,000
6,910	695,000
6,920	640,000
6,930	730,000
6,940	681,000
6,950	709,000
6,960	657,000
6,970	679,000
6,980	672,000
6,990	691,000
7,000	692,000
7,010	704,000
7,020	702,000
7,030	675,000
7,040	684,000
7,050	708,000
7,060	1999,000
7,070	702,000
7,080	725,000
7,090	696,000
7,100	704,000
7,110	646,000
7,120	711,000
7,130	724,000
7,140	744,000
7,150	713,000
7,160	701,000
7,170	695,000
7,180	707,000
7,190	657,000
7,200	686,000
7,210	709,000
7,220	707,000
7,230	677,000
7,240	672,000
7,250	684,000
7,260	716,000
7,270	692,000
7,280	693,000
7,290	663,000
7,300	674,000
7,310	683,000
7,320	727,000
7,330	699,000
7,340	675,000
7,350	672,000
7,360	674,000
7,370	675,000
7,380	695,000
7,390	711,000
7,400	665,000
7,410	686,000
7,420	702,000
7,430	702,000
7,440	761,000
7,450	656,000
7,460	698,000
7,470	697,000
7,480	699,000
7,490	683,000
7,500	706,000
7,510	733,000
7,520	695,000
7,530	664,000
7,540	661,000
7,550	1567,000
7,560	702,000
7,570	727,000
7,580	1807,000
7,590	677,000
7,600	674,000
7,610	669,000
7,620	696,000
7,630	670,000
7,640	711,000
7,650	716,000
7,660	674,000
7,670	672,000
7,680	691,000
7,690	674,000
7,700	697,000
7,710	1839,000
7,720	684,000
7,730	684,000
7,740	669,000
7,750	662,000
7,760	672,000
7,770	680,000
7,780	681,000
7,790	685,000
7,800	651,000
7,810	708,000
7,820	659,000
7,830	668,000
7,840	695,000
7,850	701,000
7,860	742,000
7,870	630,000
7,880	709,000
7,890	692,000
7,900	675,000
7,910	670,000
7,920	663,000
7,930	675,000
7,940	709,000
7,950	679,000
7,960	679,000
7,970	667,000
7,980	1823,000
7,990	669,000
8,000	670,000
8,010	721,000
8,020	693,000
8,030	695,000
8,040	692,000
8,050	681,000
8,060	685,000
8,070	702,000
8,080	681,000
8,090	681,000
8,100	666,000
8,110	681,000
8,120	702,000
8,130	650,000
8,140	695,000
8,150	690,000
8,160	680,000
8,170	662,000
8,180	667,000
8,190	661,000
8,200	658,000
8,210	1775,000
8,220	657,000
8,230	646,000
8,240	638,000
8,250	704,000
8,260	712,000
8,270	645,000
8,280	717,000
8,290	654,000
8,300	631,000
8,310	657,000
8,320	643,000
8,330	677,000
8,340	676,000
8,350	643,000
8,360	721,000
8,370	651,000
8,380	645,000
8,390	684,000
8,400	699,000
8,410	686,000
8,420	716,000
8,430	621,000
8,440	694,000
8,450	625,000
8,460	693,000
8,470	605,000
8,480	644,000
8,490	649,000
8,500	678,000
8,510	641,000
8,520	656,000
8,530	667,000
8,540	642,000
8,550	633,000
8,560	621,000
8,570	628,000
8,580	598,000
8,590	642,000
8,600	646,000
8,610	625,000
8,620	667,000
8,630	616,000
8,640	1439,000
8,650	645,000
8,660	647,000
8,670	604,000
8,680	2111,000
8,690	653,000
8,700	615,000
8,710	1551,000
8,720	613,000
8,730	635,000
8,740	1679,000
8,750	632,000
8,760	627,000
8,770	628,000
8,780	659,000
8,790	664,000
8,800	627,000
8,810	635,000
8,820	616,000
8,830	672,000
8,840	656,000
8,850	640,000
8,860	672,000
8,870	673,000
8,880	649,000
8,890	647,000
8,900	662,000
8,910	707,000
8,920	688,000
8,930	686,000
8,940	666,000
8,950	683,000
8,960	717,000
8,970	728,000
8,980	708,000
8,990	669,000
9,000	711,000
9,010	673,000
9,020	722,000
9,030	699,000
9,040	648,000
9,050	697,000
9,060	706,000
9,070	716,000
9,080	706,000
9,090	741,000
9,100	707,000
9,110	736,000
9,120	724,000
9,130	743,000
9,140	762,000
9,150	746,000
9,160	676,000
9,170	722,000
9,180	743,000
9,190	738,000
9,200	679,000
9,210	745,000
9,220	1871,000
9,230	745,000
9,240	667,000
9,250	718,000
9,260	717,000
9,270	744,000
9,280	692,000
9,290	723,000
9,300	766,000
9,310	710,000
9,320	723,000
9,330	704,000
9,340	699,000
9,350	718,000
9,360	758,000
9,370	730,000
9,380	744,000
9,390	724,000
9,400	711,000
9,410	701,000
9,420	701,000
9,430	726,000
9,440	689,000
9,450	696,000
9,460	743,000
9,470	726,000
9,480	676,000
9,490	760,000
9,500	758,000
9,510	709,000
9,520	716,000
9,530	713,000
9,540	749,000
9,550	720,000
9,560	744,000
9,570	698,000
9,580	700,000
9,590	699,000
9,600	714,000
9,610	724,000
9,620	1791,000
9,630	663,000
9,640	738,000
9,650	700,000
9,660	2319,000
9,670	756,000
9,680	1919,000
9,690	753,000
9,700	684,000
9,710	755,000
9,720	717,000
9,730	724,000
9,740	744,000
9,750	707,000
9,760	757,000
9,770	732,000
9,780	739,000
9,790	714,000
9,800	743,000
9,810	686,000
9,820	717,000
9,830	763,000
9,840	691,000
9,850	700,000
9,860	730,000
9,870	758,000
9,880	739,000
9,890	716,000
9,900	750,000
9,910	747,000
9,920	763,000
9,930	1679,000
9,940	729,000
9,950	800,000
9,960	776,000
9,970	824,000
9,980	753,000
9,990	750,000
10,000	739,000
10,010	731,000
10,020	776,000
10,030	825,000
10,040	736,000
10,050	1887,000
10,060	743,000
10,070	769,000
10,080	1839,000
10,090	1631,000
10,100	729,000
10,110	728,000
10,120	787,000
10,130	743,000
10,140	2031,000
10,150	821,000
10,160	750,000
10,170	812,000
10,180	762,000
10,190	746,000
10,200	798,000
10,210	744,000
10,220	806,000
10,230	726,000
10,240	734,000
10,250	756,000
10,260	817,000
10,270	785,000
10,280	779,000
10,290	754,000
10,300	808,000
10,310	791,000
10,320	740,000
10,330	771,000
10,340	766,000
10,350	737,000
10,360	750,000
10,370	740,000
10,380	793,000
10,390	758,000
10,400	752,000
10,410	739,000
10,420	778,000
10,430	2015,000
10,440	790,000
10,450	773,000
10,460	766,000
10,470	771,000
10,480	754,000
10,490	760,000
10,500	716,000
10,510	810,000
10,520	761,000
10,530	739,000
10,540	830,000
10,550	838,000
10,560	747,000
10,570	753,000
10,580	798,000
10,590	805,000
10,600	794,000
10,610	1871,000
10,620	789,000
10,630	769,000
10,640	796,000
10,650	805,000
10,660	775,000
10,670	758,000
10,680	781,000
10,690	792,000
10,700	2047,000
10,710	776,000
10,720	822,000
10,730	823,000
10,740	776,000
10,750	732,000
10,760	779,000
10,770	768,000
10,780	837,000
10,790	791,000
10,800	811,000
10,810	789,000
10,820	758,000
10,830	824,000
10,840	795,000
10,850	2015,000
10,860	825,000
10,870	826,000
10,880	841,000
10,890	752,000
10,900	809,000
10,910	822,000
10,920	766,000
10,930	801,000
10,940	797,000
10,950	2303,000
10,960	820,000
10,970	1631,000
10,980	835,000
10,990	793,000
11,000	834,000
11,010	796,000
11,020	820,000
11,030	774,000
11,040	811,000
11,050	867,000
11,060	761,000
11,070	856,000
11,080	845,000
11,090	842,000
11,100	2367,000
11,110	846,000
11,120	772,000
11,130	839,000
11,140	854,000
11,150	827,000
11,160	852,000
11,170	822,000
11,180	866,000
11,190	886,000
11,200	864,000
11,210	825,000
11,220	861,000
11,230	2207,000
11,240	920,000
11,250	813,000
11,260	854,000
11,270	855,000
11,280	841,000
11,290	856,000
11,300	872,000
11,310	867,000
11,320	861,000
11,330	851,000
11,340	839,000
11,350	1983,000
11,360	867,000
11,370	885,000
11,380	868,000
11,390	865,000
11,400	899,000
11,410	830,000
11,420	828,000
11,430	890,000
11,440	855,000
11,450	897,000
11,460	873,000
11,470	897,000
11,480	845,000
11,490	898,000
11,500	896,000
11,510	874,000
11,520	889,000
11,530	881,000
11,540	913,000
11,550	876,000
11,560	901,000
11,570	905,000
11,580	2239,000
11,590	824,000
11,600	912,000
11,610	1823,000
11,620	936,000
11,630	944,000
11,640	923,000
11,650	902,000
11,660	902,000
11,670	944,000
11,680	922,000
11,690	918,000
11,700	909,000
11,710	909,000
11,720	904,000
11,730	912,000
11,740	921,000
11,750	960,000
11,760	956,000
11,770	931,000
11,780	925,000
11,790	850,000
11,800	914,000
11,810	928,000
11,820	865,000
11,830	861,000
11,840	928,000
11,850	996,000
11,860	978,000
11,870	976,000
11,880	938,000
11,890	2255,000
11,900	936,000
11,910	906,000
11,920	973,000
11,930	951,000
11,940	934,000
11,950	918,000
11,960	969,000
11,970	2527,000
11,980	960,000
11,990	919,000
12,000	960,000
12,010	953,000
12,020	883,000
12,030	951,000
12,040	986,000
12,050	1008,000
12,060	942,000
12,070	994,000
12,080	996,000
12,090	995,000
12,100	1066,000
12,110	1006,000
12,120	1063,000
12,130	939,000
12,140	1034,000
12,150	969,000
12,160	989,000
12,170	974,000
12,180	949,000
12,190	988,000
12,200	1019,000
12,210	961,000
12,220	3023,000
12,230	1063,000
12,240	1010,000
12,250	1024,000
12,260	1125,000
12,270	1014,000
12,280	1054,000
12,290	1032,000
12,300	1084,000
12,310	2447,000
12,320	1025,000
12,330	1008,000
12,340	1047,000
12,350	1038,000
12,360	2879,000
12,370	1080,000
12,380	1062,000
12,390	1029,000
12,400	1060,000
12,410	1097,000
12,420	1086,000
12,430	1009,000
12,440	1083,000
12,450	1082,000
12,460	1044,000
12,470	1076,000
12,480	1078,000
12,490	1089,000
12,500	2527,000
12,510	1050,000
12,520	1110,000
12,530	1077,000
12,540	1107,000
12,550	1154,000
12,560	1116,000
12,570	1193,000
12,580	1100,000
12,590	1134,000
12,600	1112,000
12,610	1149,000
12,620	1093,000
12,630	1148,000
12,640	1104,000
12,650	2767,000
12,660	1164,000
12,670	1102,000
12,680	1153,000
12,690	2831,000
12,700	3023,000
12,710	1109,000
12,720	1130,000
12,730	1142,000
12,740	1147,000
12,750	1193,000
12,760	1187,000
12,770	1174,000
12,780	1129,000
12,790	1190,000
12,800	1187,000
12,810	1203,000
12,820	1175,000
12,830	1216,000
12,840	1166,000
12,850	1159,000
12,860	1150,000
12,870	2943,000
12,880	1229,000
12,890	1241,000
12,900	1179,000
12,910	1218,000
12,920	1238,000
12,930	1296,000
12,940	1158,000
12,950	1225,000
12,960	1255,000
12,970	1238,000
12,980	1249,000
12,990	1296,000
13,000	1289,000
13,010	1258,000
13,020	1225,000
13,030	1261,000
13,040	1273,000
13,050	1262,000
13,060	1276,000
13,070	1342,000
13,080	1345,000
13,090	1337,000
13,100	1302,000
13,110	1260,000
13,120	3263,000
13,130	1297,000
13,140	1258,000
13,150	1285,000
13,160	1289,000
13,170	1331,000
13,180	1319,000
13,190	1414,000
13,200	1366,000
13,210	1313,000
13,220	1372,000
13,230	1346,000
13,240	1326,000
13,250	1427,000
13,260	1350,000
13,270	1363,000
13,280	1372,000
13,290	1385,000
13,300	1316,000
13,310	1376,000
13,320	1409,000
13,330	1427,000
13,340	1358,000
13,350	1420,000
13,360	1467,000
13,370	1408,000
13,380	1452,000
13,390	1454,000
13,400	1461,000
13,410	1416,000
13,420	1450,000
13,430	1460,000
13,440	1436,000
13,450	1480,000
13,460	1463,000
13,470	1434,000
13,480	1494,000
13,490	1440,000
13,500	1498,000
13,510	1485,000
13,520	4095,000
13,530	3359,000
13,540	1532,000
13,550	1522,000
13,560	4047,000
13,570	1516,000
13,580	1520,000
13,590	3631,000
13,600	1541,000
13,610	1598,000
13,620	1542,000
13,630	1575,000
13,640	1655,000
13,650	1609,000
13,660	1580,000
13,670	3999,000
13,680	1641,000
13,690	1627,000
13,700	1643,000
13,710	1636,000
13,720	159,000
13,730	1669,000
13,740	1692,000
13,750	1610,000
13,760	1626,000
13,770	1682,000
13,780	1682,000
13,790	1658,000
13,800	1645,000
13,810	4191,000
13,820	1590,000
13,830	1702,000
13,840	1741,000
13,850	1703,000
13,860	1665,000
13,870	1744,000
13,880	1764,000
13,890	1772,000
13,900	1766,000
13,910	1833,000
13,920	1729,000
13,930	1827,000
13,940	1800,000
13,950	1766,000
13,960	1779,000
13,970	4319,000
13,980	1810,000
13,990	1851,000
14,000	1851,000
14,010	1929,000
14,020	1835,000
14,030	1837,000
14,040	1875,000
14,050	1885,000
14,060	1944,000
14,070	1950,000
14,080	1981,000
14,090	1921,000
14,100	1975,000
14,110	1953,000
14,120	1936,000
14,130	1970,000
14,140	1994,000
14,150	2019,000
14,160	2011,000
14,170	4991,000
14,180	1988,000
14,190	2054,000
14,200	2062,000
14,210	2073,000
14,220	1986,000
14,230	2133,000
14,240	2040,000
14,250	2126,000
14,260	1487,000
14,270	2103,000
14,280	2122,000
14,290	2150,000
14,300	2168,000
14,310	2120,000
14,320	2147,000
14,330	2172,000
14,340	2222,000
14,350	2234,000
14,360	2232,000
14,370	2138,000
14,380	2212,000
14,390	5167,000
14,400	2200,000
14,410	2297,000
14,420	2272,000
14,430	2245,000
14,440	2246,000
14,450	2366,000
14,460	2372,000
14,470	2360,000
14,480	2378,000
14,490	2279,000
14,500	2491,000
14,510	2442,000
14,520	2393,000
14,530	2375,000
14,540	2486,000
14,550	2492,000
14,560	2491,000
14,570	2493,000
14,580	2432,000
14,590	2535,000
14,600	2536,000
14,610	2520,000
14,620	2621,000
14,630	2577,000
14,640	2570,000
14,650	2683,000
14,660	2598,000
14,670	2553,000
14,680	2660,000
14,690	2701,000
14,700	2673,000
14,710	2731,000
14,720	2681,000
14,730	2683,000
14,740	2759,000
14,750	2718,000
14,760	2638,000
14,770	2692,000
14,780	2790,000
14,790	2929,000
14,800	2886,000
14,810	2755,000
14,820	2806,000
14,830	2929,000
14,840	7151,000
14,850	2845,000
14,860	2989,000
14,870	2907,000
14,880	3091,000
14,890	2942,000
14,900	3065,000
14,910	2952,000
14,920	3008,000
14,930	3081,000
14,940	3084,000
14,950	3026,000
14,960	3238,000
14,970	3098,000
14,980	3143,000
14,990	3191,000
15,000	4319,000
15,010	3278,000
15,020	3217,000
15,030	3230,000
15,040	3261,000
15,050	3390,000
15,060	3364,000
15,070	3275,000
15,080	3425,000
15,090	3380,000
15,100	3424,000
15,110	3481,000
15,120	3543,000
15,130	3468,000
15,140	3557,000
15,150	8399,000
15,160	3587,000
15,170	8351,000
15,180	3602,000
15,190	8831,000
15,200	3699,000
15,210	3666,000
15,220	5663,000
15,230	3742,000
15,240	5631,000
15,250	3827,000
15,260	3717,000
15,270	3820,000
15,280	3846,000
15,290	3795,000
15,300	3941,000
15,310	4009,000
15,320	3906,000
15,330	3885,000
15,340	4141,000
15,350	4132,000
15,360	4049,000
15,370	4089,000
15,380	4126,000
15,390	4043,000
15,400	4179,000
15,410	4181,000
15,420	4205,000
15,430	4046,000
15,440	4230,000
15,450	4310,000
15,460	4300,000
15,470	4330,000
15,480	4346,000
15,490	4381,000
15,500	4375,000
15,510	4469,000
15,520	4426,000
15,530	4468,000
15,540	4574,000
15,550	11711,000
15,560	4716,000
15,570	4662,000
15,580	4593,000
15,590	4640,000
15,600	4770,000
15,610	4773,000
15,620	4877,000
15,630	4781,000
15,640	4791,000
15,650	4899,000
15,660	4910,000
15,670	12527,000
15,680	5041,000
15,690	4938,000
15,700	5076,000
15,710	4964,000
15,720	5001,000
15,730	5158,000
15,740	5192,000
15,750	5133,000
15,760	5226,000
15,770	5220,000
15,780	5230,000
15,790	5188,000
15,800	5353,000
15,810	5367,000
15,820	5465,000
15,830	5573,000
15,840	5516,000
15,850	5528,000
15,860	5541,000
15,870	5676,000
15,880	5672,000
15,890	5665,000
15,900	5661,000
15,910	5758,000
15,920	10879,000
15,930	5691,000
15,940	5803,000
15,950	5996,000
15,960	6035,000
15,970	5884,000
15,980	8255,000
15,990	6050,000
16,000	6028,000
16,010	6112,000
16,020	11103,000
16,030	6001,000
16,040	6256,000
16,050	6219,000
16,060	6212,000
16,070	6354,000
16,080	6407,000
16,090	6448,000
16,100	6218,000
16,110	6488,000
16,120	8863,000
16,130	6449,000
16,140	6576,000
16,150	6570,000
16,160	6672,000
16,170	6676,000
16,180	6818,000
16,190	6710,000
16,200	6860,000
16,210	6679,000
16,220	6862,000
16,230	6976,000
16,240	7041,000
16,250	7120,000
16,260	7047,000
16,270	17439,000
16,280	7145,000
16,290	7153,000
16,300	7168,000
16,310	7156,000
16,320	9679,000
16,330	17343,000
16,340	7326,000
16,350	7382,000
16,360	7630,000
16,370	7586,000
16,380	7554,000
16,390	7614,000
16,400	7554,000
16,410	18639,000
16,420	7742,000
16,430	7668,000
16,440	7787,000
16,450	7720,000
16,460	7863,000
16,470	7845,000
16,480	16111,000
16,490	8014,000
16,500	7906,000
16,510	7852,000
16,520	8085,000
16,530	8085,000
16,540	8078,000
16,550	8008,000
16,560	8220,000
16,570	8234,000
16,580	8229,000
16,590	8454,000
16,600	8481,000
16,610	8560,000
16,620	8508,000
16,630	8560,000
16,640	8600,000
16,650	8618,000
16,660	8747,000
16,670	8594,000
16,680	8604,000
16,690	8615,000
16,700	8746,000
16,710	8726,000
16,720	8826,000
16,730	9045,000
16,740	8763,000
16,750	9031,000
16,760	9019,000
16,770	9063,000
16,780	9065,000
16,790	9153,000
16,800	9048,000
16,810	9061,000
